locations[0],locations[1],locations[2],radii,colors[0],colors[1],colors[2],hatching,removing,state,contact_forces[0],contact_forces[1],contact_forces[2],motility_forces[0],motility_forces[1],motility_forces[2]
285.6611512075364,332.21108691665125,0.0,4.571568862132606,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169.12088994650966,309.4347533698412,0.0,5.340488192585046,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182.71850149828612,300.33318636925736,0.0,4.95943941512579,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344.8512990695993,191.29242541012525,0.0,4.936059737260988,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290.1063414137832,273.6255029828327,0.0,4.95651650807736,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227.87671899792647,142.18593970268856,0.0,5.15357743371397,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156.33962373091273,312.2489137863978,0.0,4.807507200886519,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193.6613001507457,153.19181102861074,0.0,5.275686185425744,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212.73037767939618,146.61430583788282,0.0,4.9653316363010696,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.47458079379717,292.62924499982563,0.0,5.018676418737218,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298.2897999892322,212.3570620653465,0.0,5.418712499149295,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329.4281473685553,188.45136970397192,0.0,5.012623693543035,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247.37695019325102,161.30557007206352,0.0,4.487350160906817,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340.4813402440766,249.01739242561456,0.0,4.920490973631233,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354.5612808140273,215.57392846810671,0.0,4.951648633437587,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170.2654781929506,230.71168203106376,0.0,5.071959436765983,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256.2755956853991,343.1246883631306,0.0,5.10072792072941,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318.9731417904656,263.9116996683344,0.0,5.09946165711467,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215.648246477532,197.09675852119193,0.0,5.254714282929358,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233.00209417920914,279.33978896264114,0.0,5.025045583812475,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.42812496239057,194.0542098196989,0.0,5.050128645662084,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319.15077178768246,331.1817555214651,0.0,5.5107889351381525,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185.48969993822857,294.2237834954538,0.0,4.909466116388447,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252.0864681525743,239.24636043901447,0.0,4.59407792144092,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.51425846065024,193.8794856030877,0.0,4.984143853325933,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203.52807855628166,286.5305760105911,0.0,5.223897399105363,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.16451067348365,197.1865995983938,0.0,5.112386149569199,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183.15415307742626,317.6502244201792,0.0,5.1195757182631905,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171.8140882669682,150.90359564741493,0.0,5.054642407267825,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227.38932690241813,282.0151991634245,0.0,4.857278822532664,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111.91753966992206,242.57282455281927,0.0,4.7908327949510525,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174.5404006737306,224.78534715250896,0.0,4.899844177446816,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244.8105471559186,373.09269968999183,0.0,4.970443887257369,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351.33700551050345,207.44396508057852,0.0,5.185893814370671,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335.1336898953132,304.0205632688,0.0,5.056411931713131,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363.2819734183439,276.5489650991648,0.0,4.805171162790832,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302.52808757368047,298.2599926331417,0.0,4.716208593778701,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365.81859284562177,319.1421769474029,0.0,4.81735585596568,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201.16042033124302,328.58639139370354,0.0,4.694975333033405,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181.32189219468353,238.81442630352294,0.0,5.032791265551621,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275.9979843777252,152.6818074029003,0.0,5.37997838822063,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161.16544575174646,323.9495585500621,0.0,5.154865199902611,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201.90850040921458,140.695964556113,0.0,5.312565784134536,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252.6614405545206,270.71526585049673,0.0,4.932813360867391,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131.89321434158117,178.4452340999631,0.0,4.668380039225285,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.04741111548893,238.06191641471304,0.0,5.0633847311271465,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229.14749044097485,242.8763862888596,0.0,4.907690827864336,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211.11631546834616,125.69780766201534,0.0,5.383646579717645,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152.13542628317327,192.32727134260995,0.0,5.2232598370863546,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313.5919622987049,324.8341076950173,0.0,5.2328903976029935,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323.5678430263245,236.701629988384,0.0,5.137512761499494,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212.32901785073005,284.92118900058523,0.0,5.1981431734040076,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173.0876875969703,188.32662544369538,0.0,5.109485542354725,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154.45621030309724,320.2339487305055,0.0,5.362447910124679,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355.21999836571297,263.88454959873894,0.0,4.409918860394302,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
