locations[0],locations[1],locations[2],radii,colors[0],colors[1],colors[2],hatching,removing,state,contact_forces[0],contact_forces[1],contact_forces[2],motility_forces[0],motility_forces[1],motility_forces[2]
195.37756811095304,199.45392098394316,0.0,4.8707826425737615,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322.00083273129013,308.95045239013456,0.0,5.462542698160523,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272.5950895432825,268.9143364373678,0.0,4.999900345111998,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255.44156417810956,246.73096401647572,0.0,4.772711118680807,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333.1585730861497,211.91714492567064,0.0,5.431451869969222,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358.5174443566686,252.15332759870338,0.0,5.06569302161638,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282.127180925308,132.0397945526426,0.0,4.580051078211222,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247.15540558444067,249.56234635412716,0.0,4.878404396762264,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297.1311704729127,146.397424842357,0.0,5.281986860585993,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288.47392699916537,361.2098739433448,0.0,4.561132624892489,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.19561859944025,215.0981682234993,0.0,4.906085242071857,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377.7060524720087,272.65624968818645,0.0,5.112225255588252,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230.26804817895933,221.68281960572338,0.0,5.0623503056675885,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268.5226125651317,386.7270949252351,0.0,5.147588166472493,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149.48441466935364,233.72599438985085,0.0,5.180993162993026,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212.9717609506354,236.67172726234318,0.0,5.0637874169693236,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203.39928497311485,197.6756450724826,0.0,4.897675048811041,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247.32079961572893,221.4292915002275,0.0,4.8355973137722685,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269.4449921872781,240.34237071720247,0.0,5.239950361889255,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230.98432448498787,137.85185769290052,0.0,5.1046163729821545,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306.6086862530153,313.8131812427549,0.0,5.575060987001978,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229.14336505835522,347.7372342123611,0.0,5.243063899110099,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167.47046204748875,179.2221810850807,0.0,5.066128470144523,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239.89804042464763,170.74019621979733,0.0,5.164419993547235,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329.01002101966606,311.5288919322362,0.0,5.23343812554643,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247.98999897290815,290.9647646992353,0.0,4.926273725992673,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254.5014721493154,378.42637547546417,0.0,4.671666671510735,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348.20381771049017,235.4890371560735,0.0,5.056610904293552,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361.012434356885,287.0568216722645,0.0,5.427278853302123,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193.1757578073811,372.88858841944744,0.0,5.144774463096134,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210.57758357733877,223.58997285701685,0.0,4.976980108294568,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162.78639966476143,263.4015638953421,0.0,5.303068191605546,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337.06721167422825,198.1292113522781,0.0,4.568083182239909,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369.04510328387005,241.4849877919077,0.0,5.1583413264952505,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357.7346492431521,280.95411999492626,0.0,5.445412071449425,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168.15803387149916,229.80774841835813,0.0,5.182410885315928,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230.9456252593464,145.55040191468137,0.0,4.8013931645787995,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256.0452968864753,220.47513551769484,0.0,4.918737870767731,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359.674683013216,293.94263824302965,0.0,4.785106786858345,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228.95687973022146,268.44430747215836,0.0,4.7811850259926025,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273.7694477090209,244.67573245953747,0.0,5.011989526150099,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188.67787197177108,173.3139605696655,0.0,4.954797303923046,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170.20378319599004,289.54257718362413,0.0,4.5742473307891345,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243.41819141042112,326.92805753581774,0.0,4.804794948906781,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193.45575681617015,178.72792074526618,0.0,4.658667661700372,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293.46178075720957,348.2007568366291,0.0,5.143460939376214,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393.8696893456612,255.5124265290312,0.0,5.29158818644988,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289.1466597921783,225.06159126684307,0.0,4.609459129719377,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154.29817098070237,177.00463680391874,0.0,4.876129180310066,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290.1741342899131,210.40706007733027,0.0,5.22197732050123,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172.57886889637612,329.92706672219697,0.0,5.072365647013071,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259.25464143258614,193.67378836123297,0.0,5.385076495512524,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346.89063692310236,321.84446532189696,0.0,5.236972716722914,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260.30303939441137,358.18290055401064,0.0,4.951285236971086,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285.34737827391825,253.4652639955684,0.0,4.94869016387844,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246.47268836584632,356.862339112635,0.0,5.065814320582057,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282.3957124838965,291.71366439244883,0.0,5.003319823081872,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148.60827723554226,208.1408354504898,0.0,4.984159205088564,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213.0986913569299,300.51726947363755,0.0,5.097168555002261,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181.87431235226373,172.85414208768927,0.0,4.642343062254366,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221.8277035388637,121.81892336328683,0.0,5.124775899511211,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157.40896625588152,186.01214375271158,0.0,5.4638949734465845,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253.88088216463805,345.2404177633505,0.0,4.959299364809886,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255.8664122312199,126.51868208469219,0.0,5.059202294001129,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
